id,description
402,"Exposition « Indicibles territoires » de Paul LE RABO, Bernadette LEMOUZY et Claudette FERRIE
 à découvrir du 25 avril au 24 mai 2025 à l'Espace d'Art Contemporain
Vernissage, le vendredi 25 avril à 18h30

L’exposition «Indicibles territoires » réunit trois artistes qui investissent le champ de la peinture, de la gravure et du monotype, jouant de la frontière entre figuratif et abstrait.

Paul Le Rabo présente des œuvres inédites en lien avec ses origines asiatiques et par là, à la référence de la métamorphose du paysage. Claudette Ferrié crée des gravures inspirées des réminiscences de lieux réels ou imaginaires. Bernadette Lemouzy travaille ses monotypes en introduisant des végétaux, résurgences de l’enfance campagnarde.

Espace d'Art Contemporain - Maison des Arts

19 avenue Abbé Tarroux 34600 Bédarieux
04 67 95 48 27

Horaires d’ouverture :
Mardi 9h00 - 12h30 et 14h00 - 18h00
Mercredi 9h00 - 12h30 et 14h00 - 18h00
Vendredi 9h00 - 12h30 et 14h00 - 18h00
Samedi 9h00 - 12h30 et 14h00 - 18h00"
1580,"Un marché entre 30 et 60 exposants (selon les saisons) se tient tous les dimanches de 8h à 13h au cœur du village (Place de la Fontaine - Rue de l'Ayet et Place du Marché).

Les étals sont variés : fruits et légumes, spécialités culinaires à emporter, fromage et charcuterie, vêtements, objets de créations, décorations, bijoux, vannerie, poterie, bien-être ..."
841,"Le marché hebdomadaire de la commune de Teyran se tient les samedis de 8h à 13h, place de l’Europe. 

Vous y trouverez différents exposants et leurs nombreux produits locaux : 
- Hassen, fruits et légumes ; 
- Serge, fromager ;
- Math&Jo, traiteur de la mer ;
- Grégory, rôtisseur au feu de bois ;
- Maxime, pâtissier."
8938,"Le marché hebdomadaire de la commune de St-Jean-de-Cornies se déroule les dimanches de 9h à 12h sur la place du village.

4 commerçants sont présents (fromages, fruits et légumes, pâtisseries et coutellerie)."
6246,"De 6h à 13h

Marché aux puces et à la brocante

Parking de la maison de retraite

Brocante, puces, livres et vieux papiers, timbres, création, artisanat..."
5014,MARCHE TRADITIONNEL PLEIN VENT - Tous les mercredis d'Avril à Octobre - 8h/13h
1022,"Le marché hebdomadaire de la commune de Claret se tient les samedis de 9h à 13h sur l'Esplanade du nouveau monde.

Vous y trouverez :
Fruits et légumes
Coquillages et fruits de mer
Poissons
Charcuteries
Pains artisanaux
Macarons
Vêtements
Céréales, graines, légumes/fruits secs...
Poulets rôtis et autres plats préparés
Vins locaux
..."
7816,"Le marché de Saint-Gély-du-Fesc se déroule les jeudis et les samedis, de 8h à 13h, sur l’Esplanade du Devois.

Le samedi matin, une soixantaine de commerces sont installés et prêts à accueillir les clients.
Sur les étals, sont représentés une multitude de produits allant des denrées alimentaires aux vêtements, mais on y trouve aussi des fabrications artisanales et des productions locales."
2139,"Le marché de Saint-Clément-de-Rivière vous accueille le Dimanche de 8h à 13h sur le Parking du Centre commercial Le Boulidou.

Sur les étals, sont représentés des productions artisanales et locales :
- Mathieu Bonnal présentant toujours un bel étal de poissons frais
- Dominique Albe offrant un vaste choix d'olives, tapenades et fruits secs
- Alain Gueldry, food-truck traiteur, cuisinant paella et couscous
- Martin Olive proposant les meilleurs produits de son rucher du Patus : miels et pain d'épices
- Line Guillard, productrice ostréicultrice de Mèze, avec ses coquillages frais, ses huîtres affinées en mer
- Anaïs Kang cuisinant des mets végétariens et saveurs asiatiques
- Nicolas Paumer et son bel étal garni d'excellents fromages de pays, charcuterie et oeufs frais
- Jérôme Firmin, toujours présent avec ses produits cuisinés sur place, poulets rôtis et accompagnements
- Rémi Ollier, maraîcher proposant une belle variété de fruits et légumes
- Nicolas Krotoff, vins
- Gérald Rival, traiteur gastronomique
    ....

Et le jeudi matin également avec Mathieu Bonnal son étal de poissons frais & Le Maraicher Lutin Jardin propose ses fruits et légumes de saison labelisés AB."
7817,"Le marché de Saint-Gély-du-Fesc se déroule les jeudis et les samedis, de 8h à 13h, sur l’Esplanade du Devois.

Le samedi matin, une soixantaine de commerces sont installés et prêts à accueillir les clients.
Sur les étals, sont représentés une multitude de produits allant des denrées alimentaires aux vêtements, mais on y trouve aussi des fabrications artisanales et des productions locales."
5020,MARCHE TRADITIONNEL PLEIN VENT - Tous les mercredis d'Avril à Octobre - 8h/13h
11303,"Venez découvrir l'ancienne résidence d'été des archevêques de Narbonne et sa toute nouvelle scénographie. Il fut à la fin du Moyen-Âge une splendide demeure que certains n'hésitent pas à qualifier de palais.
Le château a certes subi les outrages du temps, mais heureusement, ce qui fut la partie la plus prestigieuse du logis est toujours là pour témoigner de la splendeur passée.
Au 1er étage d'une vaste tour rectangulaire couronnée au sud de mâchicoulis sur arcs et contreforts, se trouve une magnifique salle d'apparat. Au plafond, vous pouvez voir sur les closoirs de nombreuses scènes de l'époque : animaux, scènes galantes et religieuses.  Une table numérique tactile, une mise en lumière, un récit sonore vous plongent au plus près de l'Histoire et de ce monument emblématique de Capestang.

Visite guidée de 17h à proposée par Dominique Saillard, guide conférencier."
2142,"Le marché de Saint-Clément-de-Rivière vous accueille le Dimanche de 8h à 13h sur le Parking du Centre commercial Le Boulidou.

Sur les étals, sont représentés des productions artisanales et locales :
- Mathieu Bonnal présentant toujours un bel étal de poissons frais
- Dominique Albe offrant un vaste choix d'olives, tapenades et fruits secs
- Alain Gueldry, food-truck traiteur, cuisinant paella et couscous
- Martin Olive proposant les meilleurs produits de son rucher du Patus : miels et pain d'épices
- Line Guillard, productrice ostréicultrice de Mèze, avec ses coquillages frais, ses huîtres affinées en mer
- Anaïs Kang cuisinant des mets végétariens et saveurs asiatiques
- Nicolas Paumer et son bel étal garni d'excellents fromages de pays, charcuterie et oeufs frais
- Jérôme Firmin, toujours présent avec ses produits cuisinés sur place, poulets rôtis et accompagnements
- Rémi Ollier, maraîcher proposant une belle variété de fruits et légumes
- Nicolas Krotoff, vins
- Gérald Rival, traiteur gastronomique
    ....

Et le jeudi matin également avec Mathieu Bonnal son étal de poissons frais & Le Maraicher Lutin Jardin propose ses fruits et légumes de saison labelisés AB."
8942,"Le marché hebdomadaire de la commune de St-Jean-de-Cornies se déroule les dimanches de 9h à 12h sur la place du village.

4 commerçants sont présents (fromages, fruits et légumes, pâtisseries et coutellerie)."
7819,"Le marché de Saint-Gély-du-Fesc se déroule les jeudis et les samedis, de 8h à 13h, sur l’Esplanade du Devois.

Le samedi matin, une soixantaine de commerces sont installés et prêts à accueillir les clients.
Sur les étals, sont représentés une multitude de produits allant des denrées alimentaires aux vêtements, mais on y trouve aussi des fabrications artisanales et des productions locales."
7820,"Le marché de Saint-Gély-du-Fesc se déroule les jeudis et les samedis, de 8h à 13h, sur l’Esplanade du Devois.

Le samedi matin, une soixantaine de commerces sont installés et prêts à accueillir les clients.
Sur les étals, sont représentés une multitude de produits allant des denrées alimentaires aux vêtements, mais on y trouve aussi des fabrications artisanales et des productions locales."
5025,MARCHE TRADITIONNEL PLEIN VENT - Tous les jeudis  - 8h/13h
7824,"Le marché de Saint-Gély-du-Fesc se déroule les jeudis et les samedis, de 8h à 13h, sur l’Esplanade du Devois.

Le samedi matin, une soixantaine de commerces sont installés et prêts à accueillir les clients.
Sur les étals, sont représentés une multitude de produits allant des denrées alimentaires aux vêtements, mais on y trouve aussi des fabrications artisanales et des productions locales."
5052,"MARCHE TRADITIONNEL PLEIN VENT - Tous les samedis  - 8h/13h
Le Collectif des producteurs et exposants du marché d’Hérépian est heureux de vous accueillir sur la place Etienne Pascal,  chaque samedi matin de 8h à 12h pour vous servir.
Vous avez la possibilité de stationner votre véhicule à proximité, sur la Place Etienne Pascal."
7825,"Le marché de Saint-Gély-du-Fesc se déroule les jeudis et les samedis, de 8h à 13h, sur l’Esplanade du Devois.

Le samedi matin, une soixantaine de commerces sont installés et prêts à accueillir les clients.
Sur les étals, sont représentés une multitude de produits allant des denrées alimentaires aux vêtements, mais on y trouve aussi des fabrications artisanales et des productions locales."
5055,"MARCHE TRADITIONNEL PLEIN VENT - Tous les samedis  - 8h/13h
Le Collectif des producteurs et exposants du marché d’Hérépian est heureux de vous accueillir sur la place Etienne Pascal,  chaque samedi matin de 8h à 12h pour vous servir.
Vous avez la possibilité de stationner votre véhicule à proximité, sur la Place Etienne Pascal."
7826,"Le marché de Saint-Gély-du-Fesc se déroule les jeudis et les samedis, de 8h à 13h, sur l’Esplanade du Devois.

Le samedi matin, une soixantaine de commerces sont installés et prêts à accueillir les clients.
Sur les étals, sont représentés une multitude de produits allant des denrées alimentaires aux vêtements, mais on y trouve aussi des fabrications artisanales et des productions locales."
5057,"MARCHE TRADITIONNEL PLEIN VENT - Tous les samedis  - 8h/13h
Le Collectif des producteurs et exposants du marché d’Hérépian est heureux de vous accueillir sur la place Etienne Pascal,  chaque samedi matin de 8h à 12h pour vous servir.
Vous avez la possibilité de stationner votre véhicule à proximité, sur la Place Etienne Pascal."
8939,"Le marché hebdomadaire de la commune de St-Jean-de-Cornies se déroule les dimanches de 9h à 12h sur la place du village.

4 commerçants sont présents (fromages, fruits et légumes, pâtisseries et coutellerie)."
5059,"MARCHE TRADITIONNEL PLEIN VENT - Tous les samedis  - 8h/13h
Le Collectif des producteurs et exposants du marché d’Hérépian est heureux de vous accueillir sur la place Etienne Pascal,  chaque samedi matin de 8h à 12h pour vous servir.
Vous avez la possibilité de stationner votre véhicule à proximité, sur la Place Etienne Pascal."
6776,"Un marché entre 30 et 60 exposants (selon les saisons) se tient tous les dimanches de 8h à 13h au cœur du village (Place de la Fontaine - Rue de l'Ayet et Place du Marché).

Les étals sont variés : fruits et légumes, spécialités culinaires à emporter, fromage et charcuterie, vêtements, objets de créations, décorations, bijoux, vannerie, poterie, bien-être ..."
7828,"Le marché de Saint-Gély-du-Fesc se déroule les jeudis et les samedis, de 8h à 13h, sur l’Esplanade du Devois.

Le samedi matin, une soixantaine de commerces sont installés et prêts à accueillir les clients.
Sur les étals, sont représentés une multitude de produits allant des denrées alimentaires aux vêtements, mais on y trouve aussi des fabrications artisanales et des productions locales."
7829,"Le marché de Saint-Gély-du-Fesc se déroule les jeudis et les samedis, de 8h à 13h, sur l’Esplanade du Devois.

Le samedi matin, une soixantaine de commerces sont installés et prêts à accueillir les clients.
Sur les étals, sont représentés une multitude de produits allant des denrées alimentaires aux vêtements, mais on y trouve aussi des fabrications artisanales et des productions locales."
5060,"MARCHE TRADITIONNEL PLEIN VENT - Tous les samedis  - 8h/13h
Le Collectif des producteurs et exposants du marché d’Hérépian est heureux de vous accueillir sur la place Etienne Pascal,  chaque samedi matin de 8h à 12h pour vous servir.
Vous avez la possibilité de stationner votre véhicule à proximité, sur la Place Etienne Pascal."
